Unnamed: 0,web-scraper-order,web-scraper-start-url,article,title,stance,perspective
2135,1582734972-2015,https://www.debate.org/opinions/should-abortion-be-illegal,Even if we make abortions illegal; women will find an unsafe way to get it done.   I do not think that clinics that provide abortions should get taxpayer money.   I don't feel that Americans should be supporting a procedure that they are not getting themselves.   If you want to kill your baby than use your own money for it.,It will happen anyways,for,[7]
1553,1582733723-334,https://www.debate.org/opinions/should-abortion-be-legal,"I think that abortion should be legal, but only in cases of rape, but certainly not in others. In cases of rape, the victim already suffers significant trauma. If she gets pregnant, this trauma is further exacerbated, especially for those who are younger. If abortion is rendered illegal even in this case, the mother will never be able to look at her baby in the same way as any other child. She will relive the rape every time she looks at   her kid, and cannot love him or her as a mother should. Think about the consequences for both the mother and the kid- feelings of abandonment and agitation. To those who claim there is a reason why women get raped, I agree- they get raped because the rapist can get away with it- so what if a child is born? They don't have to take care of it as the mother has to. The victim is bearing the dire consequences of someone else's actions, when there can and should be a choice if she wants to keep the child. I'm not promoting abortion, I'm just saying that rape victims should   have the choice of whether or not they want to keep the baby and whether or not they are ready to take care of the child of   someone who has caused them so much agony.",Depending on the circumstances,for,[11]
160,1582733989-656,https://www.debate.org/opinions/should-abortion-be-legal,"I understand that having a baby could mess up some people's lives, but the baby is still a person, just as much as the mother. Nobody deserves the right to kill someone just because that someone inconveniences them. If we are not allowed to kill rapists, murderers, and drug dealers, who have done incredible harm to the world, why should it be such an acceptable thing to kill someone who hasn't? We they deserve a chance just like everyone else.",It is a right we shouldn't have.,against,[16]
1940,1582735052-2584,https://www.debate.org/opinions/is-abortion-wrong,"Abortion isn't wrong when the women's been raped - in what world would our loving and forgiving God to ask a woman to carry the child of her rapist? He doesn't care for the damned, the sinners who rape have no rights and so their views cannot be taken into account. Imagine if a young Christian women was suddenly raped by a muslim or black person and she had to carry their child - even God would not allow that. God is understanding, in some cases abortion is not wrong.","If the women's been raped, its justifiable",for,[2]
1270,1582734647-794,https://www.debate.org/opinions/is-abortion-bad,I don't mean human life is sacred in the religious sense. I just mean that   there is something very special very unique and very wonderful about human beings. Something that is beyond measure. At our innermost core we are a mystery even to ourselves. When we know so little about how and why we are here in this immense Universe how could we possible have the right to take it upon ourselves to take the life of another fellow human being?,Human life is sacred,against,[16]
246,1582733989-691,https://www.debate.org/opinions/should-abortion-be-legal,Babies are human beings and people should take responsibility for their mistakes they should not take a babies life away just because they made a mistake is not the babies fault they should it think about what there were doing first because it is not right abort babies im 15 and that is my opinion,Because there considered human beings there already humans onces they have a heart,against,[25]
254,1582733989-769,https://www.debate.org/opinions/should-abortion-be-legal,Those are gift from god.   Even if she got raped but it was god who plan it.   Because there's a reason why she got raped.   And maybe this newborn have something more important that the world need. Maybe this newborn is going to save this world.   But who know?? ONLY GOD KNOWS,It should not be legal,against,[19]
912,1582734815-1583,https://www.debate.org/opinions/is-abortion-wrong,If you want to kill a fetus your killing a baby and when you kill a baby your killing a human being. So your basicly killing one of your brothers or sisters. So abortions should be stopped because abortion is murder to each human being. Stop abortions now. Make a difference,Abortion is murder,against,[16]
925,1582734700-1104,https://www.debate.org/opinions/should-abortion-be-illegal,"If you cant afford a pack of condoms then you should not have a kid, because obviously you cant afford to support and raise them. Many people bring up rape but adoption is always a much better option than killing your child. I need 8 more words so i wrote this little part.",Money is an issue,against,[25]
966,1582734815-1243,https://www.debate.org/opinions/is-abortion-wrong,"Now many of you, upon seeing my name in this column, will assume I am taking away a woman's right to choose. Think of it as giving a child his or her's Right to Life back. 56 million babies have been aborted since Roe v Wade 40 years ago. That is a number Hitler would be proud of. We know we are on the wrong side of an issue when we've killed more babies than Hitler killed Jews. We have an American Genocide going on right beneath our noses, and I will do everything in my power to save the sacred life of an unborn child. When your child has been in the womb 22 days, they have the gift of life, a heart beat. Think of the days they have ahead of them, walking, playing and laughing. Who has the right to take away that life? Not a mother. If a pregnant woman is murdered, the suspect is indicted for a double murder, so the government does recognize that the child is alive. Our government endorses the American Genocide by funding Planned Parenthood, an organization founded by Margaret Sanger, a racist who wanted to destroy minorities through sterilization and abortion. Her goal is being achieved and it is a sad day when we have to tolerate these mass murders. You democrats may not realize it, but their is a higher authority than the federal government, and one day we have to answer to him, how do you explain to God letting 56 million children die?",The Right to Life,against,[16]
250,1582733989-654,https://www.debate.org/opinions/should-abortion-be-legal,"Life is precious. It's the best thing God gave us..And it shouldn't be taken away form anyone if life is possible. Adoption is always an option and if you can't love your own baby than someone else will. Suck up those 9 months for the baby's entire life. You can still go to school..And choosing to take that risk before you're ready is your own fault. 
Don't bring up not raising the baby because of insufficient funds..Like I said before-adoption.
There is no argument about this where adoption cannot win.",This is wrong.,against,[7]
1070,1582734827-1940,https://www.debate.org/opinions/do-you-think-abortion-is-wrong,"I oppose death penalty, and I oppose abortion. Murder is murder. I would have SO MUCH MORE respect for pro-choicers if they called their beliefs what they are. If they said, ""yeah, I know abortion is killing human life and that sucks, but I believe an adult women's choice and life is more valuable,"" I would completely respect their opinions. But not addressing it for what it is- is even more evil than the act itself.",Isn't it obvious?,against,[16]
589,1582734815-1363,https://www.debate.org/opinions/is-abortion-wrong,"I always here, it you are against abortion, your against women! Well, as a women I can tell you that no, if anything you are for women is you are against abortion. Actually you are for life and humans in general if you are pro-lifers. People say that the ""thing"" inside women when they are pregnant is not a child. They call the baby a ""thing"" because they know that once they acknowledge that the life inside a women's womb is in fact a baby, their argument is gone. Killing an innocent life is wrong. Period. You can try to spin it in whatever way you want to but the truth is it is wrong. Even worse is that life cannot speak or do anything to defend itself. Women who are confused and scared during their early pregnancy weeks are told by many people, such as the employees at planned parenthood, that its okay to go through with an abortion because it is their ""choice"". They leave out the part of the trauma that a mother experiences after she has gone through with the abortion and realizes that she ""chose"" to murder her own child. The statement, ""Pro choice is prow omen"" is false in . I would like to direct this next point to all people who are debating which side they want to take, pro life or pro choice. If you have children, think to yourself, would you want someone to try to justify killing them? For those who don't have children, look at all the people in your life, if their mother decided to have an abortion would you be the same person without that particular person? Every life is important, don't take it for granted.","repeat after me, that is A B-A-B-Y!!!",against,[16]
74,1582733989-611,https://www.debate.org/opinions/should-abortion-be-legal,"""Abortion is okay. Its the women's rights to do what they want with their body."" If females have the rights to their bodies then why are female babies dying with no option? Don't they have a right too? Babies shouldn't be dying just so women can live how they wish.",Abortion should not be legal.,against,[7]
2163,1582735052-2458,https://www.debate.org/opinions/is-abortion-wrong,"This much is true for anyone who is going to talk about abortion. The question is, ""Is this an acceptable course of action?"". I would say yes. This is because a child (from a newborn to around a 10 year old) is an entirely dependent being. They depend on a parental figure to survive. This means that they are subject to that which they depend on because they do not have a choice in the matter. In other words, they lack the power to be self sustaining thus they are entirely dependent on the willingness of others to keep them alive. In my opinion I would also venture to say that infanticide (while there are much better options for the child) is even permissible depending on the context.",Abortion is the ending of a life.,for,[2]
1769,1582734972-1972,https://www.debate.org/opinions/should-abortion-be-illegal,"I don't think half of you understand what ""living"" really is?
Let me ask you if a man's heart stops beating, should a firefighter try and resuscitate the man? After all, the man is dead, correct? No.
Someone is confirmed dead when they have no more brain activity. Which is exactly why when someones' heart stops, they try and get it pumping again because they are not dead yet.
Another example of this would be someone in a coma. They feel nothing, taste nothing, and can't even BREATHE on their own. Therefore, they are technically not alive, however not dead either because they are being supported. Without that support, however, they would be dead. That is why euthanasia exists.
The ""baby"" in the woman's womb is not alive within the legal time that abortions are available at regular abortion clinics. Therefore, it should be legal. Especially since the person who is alive should have full access to do what they want with their body. No one has the right to tell another what to do with their body. Men have sex all the time and have no consequences. Women should not be forced to give birth to a child if they do not want to.","The ""baby"" Is Not Alive",for,[3]
2551,1580225173-127,https://www.debate.org/opinions/do-women-have-the-right-to-abortion,"Abortion should be illegal and wemon should be given the death penalty for murdering their child. Also people who are pro abortionist should be arrested for ""incitement"" to commit   murder. 

I was reading yesterday about how Texas is trying to make it illegal for wemon to abort there babies and I   applaud them for it. 


At the end of they day wemon are lazy do not w a nd to t a me responsibility for their actions. If they want to have sex without taking precautions like getting their tubes tied they have to accept the responsibility that could entail, If they don't then they should be sterilized.",They are committing murder,against,[25]
1741,1582734972-2075,https://www.debate.org/opinions/should-abortion-be-illegal,"Many people think that because I was adopted I should be pro-life because I could have been aborted, but I remain pro-choice because I would never have known about my life if I was. If it would have made my biological mother happier, then ultimately it would be fine with me because it's her body that was holding me and her life that would have been altered if she kept me. Although adoption is a choice, there are thousands of children out there without any parents, still waiting to get adopted, and some are very unhappy because of it. I'm aware of the consequences that can come with abortion, but keeping the baby/having the baby adopted isn't for everyone, just like abortion isn't either.","Her body, her choice",for,[11]
2328,1582735052-2609,https://www.debate.org/opinions/is-abortion-wrong,"So you're against abortion? Well if you eat eggs. You eat abortions. 
Saying that abortion is bad is very bold to say. I mean, would you consider yourself to be an abortion? Well of course not, you're alive aren't you? The abortion isn't really alive. Not to be cold, but honestly, if it were out in the real world, and breathing air, out freely, and then you stabbed it in the throat? Yes I think that's called murder.

That's all folks.",Abortion is bad? Look at what you eat.,for,[3]
2496,1580225173-113,https://www.debate.org/opinions/do-women-have-the-right-to-abortion,"You do not have a right to do something which because of its legalization is creating gigantic (not just tiny) ripple effects in our society that could spell catastrophe. It's not legal abortion that's the problem so much as the arguments pro-choice people make. Arguments pro-choice people often without them even thinking about it imply that if you are abused/neglected, disabled, or even just a foster kid that therefore your life is completely worthless and you should've been aborted. That is not only extremely offensive but it gives credence to eugenicism and risks sending our society towards such an outcome. Saying things like ""how many children have you adopted?"" sends a message that if you weren't adopted, if you grew up in foster care that you are worthless and should have been aborted. It sends a further message that death is better than even the smallest of sufferings. Look at depression and suicide rates in society today. It is because of your rhetoric! Stop that sort of rhetoric, point out the societal pitfalls of making such arguments and emphasize arguments about bodily autonomy for the mother instead and I may become pro-choice again but just out of the sheer fact of what your argumentation has done to our society I must be pro-life!","It Depends But In Light of the full effects of the public policy including the effects of rhetoric to defend it, so right now NO",against,[7]
212,1582733989-580,https://www.debate.org/opinions/should-abortion-be-legal,Its wrong to kill a innocent person no matter whether its fully developed or not it is still a human being ... Why would you want to kill your own baby .... It Is murder no matter what NOONE says..That is Your baby ... A baby boy or baby girl should not be murdered whether the mother is ready or not,Its wrong to murder a baby,against,[16]
252,1582733949-486,https://www.debate.org/opinions/is-abortion-moral,"Even those who argue with ""scientific facts"" to back up their pro-abort agenda can no deny that the heart of a human fetus begins to beat at approximately 18 days post conception.
It does not matter how small the fetus is, it does not matter how it got there. Beating hearts are pretty hard to deny. Why is a person declared dead when their heart stops and yet not considered alive when it begins to beat?
That fetus is a developing HUMAN. A baby. An innocent life.
Stopping it's heart beat because you so desire to is killing in cold blood. 
If an unborn baby is killed in a car crash, the person is charged with vehicular manslaughter. So what difference does the cause of death make?
Vehicular accident or abortion, it's still the death of a baby.
If you can be charged for an accident, ending the life of a developing human on purpose should be cause for even more sever charges.",Stopping a human heart is murder no matter how you look at it.,against,[16]
904,1582734700-924,https://www.debate.org/opinions/should-abortion-be-illegal,"In the hard cases of rape, one must understand that the baby is not the aggressor, the rapist is the aggressor.   The baby is as much of a victim as the mother, and under no circumstances should the baby be killed. Some pro-choice advocates say that abortion helps relieve the emotional trauma. In reality, abortion will never take away the fact that you have been raped. Plus, you know what's weird? Most pro-choice advocates are also against death penalty of rapists. So why would you not support the killing of the person who inflicted the rape, but you are in favor of killing the innocent product? Makes you think doesn't it....",The Hard Cases,against,[16]
1642,1582733669-20,https://www.debate.org/opinions/should-i-get-an-abortion,"Honey, Don’t have a baby if you can’t keep it or don’t want it. But it’s all up to you. The baby’s soul will just move on or wait till you’re ready if you do, And if you don’t that’s absolutely fine too! Giving the baby away for adoption is traumatizing for the mother and leaves many more children without homes.","Your choice alone, Nobody should decide for you",for,[2]
1784,1582735067-2719,https://www.debate.org/opinions/do-you-think-abortion-is-wrong,"Abortion is misidentified as a moral issue when it is really an individual matter. There is a considerable amount of ambiguity to it. Some of the people who have abortions are underage girls who are not ready to be a mother yet, so the wrong thing would be to forcibly prevent them from having an abortion and leave them to deal with the consequences of keeping the baby.",Abortion is not black-and-white,for,[11]
454,1582734700-887,https://www.debate.org/opinions/should-abortion-be-illegal,You can give the child for adoption.Abortion isn't the only option you have. Just because you don´t want him doesn't mean he has to die. How would you feel knowing that a child you had you killed because of your decision. Think safe about what you are going to do.,Every life matters,against,[7]
1829,1582734972-2171,https://www.debate.org/opinions/should-abortion-be-illegal,"The mother should be the one to make the choice either to keep the fetus or abort it. If the mother does not want this fetus then it is her right to choose. If she can not afford the inborn child or it could harm her own life, it is still her right to choose. And i get all you pro lifers out there saying it against gods will, yeah well good for you, don't get an abortion. But there are many other religions that don't believe in the Christian god. So you cant go around saying its agains gods will to people who believe in other stuff. Or maybe those mothers are christan but still they can abort if they want to. It's their privacy so leave it to them",It's the mothers own choice to make,for,[7]
2393,1582734972-2095,https://www.debate.org/opinions/should-abortion-be-illegal,"Abortion is bad because it denied a child rights to life and under the human rights law, every child have the right to life so why abuse such rights when you were given yours at the time of your birth? Lets give every child their rights no to it!!!1 k",Abortion is bad,against,[16]
241,1582733989-527,https://www.debate.org/opinions/should-abortion-be-legal,"The deliberate termination of a human pregnancy ,most often preformed during the first 28 weeks of pregnancy 

what ; what 

The deliberate termination of a human 
termination as in killing 
But killing people is not legal at all 
but fore babies   it   fine
so killing babies   is fine not a problem at all 
so now killing people is fine 
and   did you know   in abortion babies fell   all of the pain of being killed because of one dishion",Babies mater too,against,[16]
2053,1582734972-2143,https://www.debate.org/opinions/should-abortion-be-illegal,"A fetus is a living thing, however if a woman can't make a good life for the child after it is born due to poverty, disease, or some other reason, is it worth the child being born? The child may have to live its life knowing that his or her mother and/or father did not want them.",It is a choice.,for,[11]
182,1582733989-685,https://www.debate.org/opinions/should-abortion-be-legal,"For some reason people need high and lofty reasons not to kill children.   Maybe I'm just a dreamer, but a world where children are not ripped apart in the womb and killed in the very place that should be safest seems like a decent place.   Maybe I'm just a crazy idealist.",Because killing children is sad,against,[16]
2100,1582735052-2437,https://www.debate.org/opinions/is-abortion-wrong,"If the parents know that the baby will suffer, live in bad conditions and it was an accident to have it, I think they know what would be the best choice, even if abortion is not a human act. Abortion should be the last option for every person, but sometimes is inevitable.",The parents know the best for their baby,for,[2]
367,1582734700-846,https://www.debate.org/opinions/should-abortion-be-illegal,"If you abort a child, it's usually after 3 or 4 months, by then the baby has already started developing and is alive, if you abort the child then, it's murder. It would be the same as going to your neighbors house and killing them because you did not like them. As soon as you know the baby exists aborting it would be murder.",Its murder towards babies,against,[16]
2127,1582734972-2153,https://www.debate.org/opinions/should-abortion-be-illegal,"I'm not saying that it's a great idea, I mean there are other options. But if you were raped, molested, have some sort of organ eating baby inside you, or just made a mistake, then I think the choice should always be available to you. Also if you think about it, that's taking away a women's right to her own body. A dead person would have more rights to their body then a women... A DEAD PERSON!","It's her body, her choice.",for,[2]
1623,1582733723-107,https://www.debate.org/opinions/should-abortion-be-legal,It all comes down to the conditions. What if the mother was homeless? Why should she give birth to a child in such miserable conditions which will lead to an unhappy and unfair life. What if the woman was raped? Why should she give birth to a child that was conceived against her will. She would look at that child and think of all the unhappy and terrible feelings that she felt while she was being raped. No child should feel like they're are the cause of such unhappiness. What if the child was conceived accidentally. The same thing with the woman being raped. Why should a child be subjected to such sadness of being an accident.,The baby shouldn't live a miserable life.,for,[11]
1668,1582733723-235,https://www.debate.org/opinions/should-abortion-be-legal,"When a fetus is inside of a mother's womb. They are living off the mom's body and taking away most of her nutrition like parasite. A fetus is simply not the same as an individual human being.   If a woman is not ready to have a baby, then they have their fundamental right to do what they want to do with their body. Nobody should have any right to force any woman to carry a child when the woman is not ready for it.",It's women's right,for,[7]
2041,1582735052-2507,https://www.debate.org/opinions/is-abortion-wrong,"A foetus is a parasite, it feeds off its host and the host receives no benefit from the foetus, also to say a woman can not terminate a pregnancy is like saying your growing an extra arm it's illegal to surgically remove it because it has its own mind, the foetus can not live outside the womb therefore it is not a person but a parasite till later stages of development, personally I believe that abortion is completely justified and is every woman's right, are we still living in the dark ages?",Abortion is woman's right,for,[3]
1424,1582733664-17,https://www.debate.org/opinions/is-abortion-right,"It's up to the parents. Why bring a baby into a world if the parents are not nearly close to financially ready or live in a poor way. All that would do is make the baby suffer and cause depression among the family. Like I said, it's all up to the parents and if they think they are ready to raise a newborn.",The Parents Choice.,for,[7]
2065,1582734972-2149,https://www.debate.org/opinions/should-abortion-be-illegal,"Making abortion illegal means denying someone the right to choose not to have their child. If you are impregnated through no fault of your own (rape) at a young age (or any age for the matter), you may not be able or willing to raise a child, and so therefore it should be your right to say ""I can't/don't want to have this child""",Women should have every right to choose not to have a baby for any reason,for,[2]
564,1582734700-1076,https://www.debate.org/opinions/should-abortion-be-illegal,"1) Murder is illegal.

Murder is the “unlawful killing of a human being” with some level of intent. California law includes “a deliberate intention unlawfully to take away the life of a fellow creature.”

stop abortion The only thing preventing abortion from being included in the definition of murder is that it’s currently not “unlawful.” But basic science proves that an unborn child is a “human being.” No mention of “personhood” is necessary for basic murder definitions. Killing a “human being” or a “fellow creature,” even, is enough.

Why, as a society, do we pick and choose human beings whom we can deliberately kill? These human beings are fully human, entirely innocent, and helpless and voiceless. Yet we purposely target them, setting very few restrictions on their killings.

Is there any other class of human beings that our society will make it “lawful” to kill? Belgium is already on the path to extending legal murder through its legalization of euthanasia – even child euthanasia. History shows that Nazi Germany, once it began to legalize the murder of human beings, simply continued down the path – the elderly, the sick, the disabled, gypsies, homosexuals, the Jews, those who defended the Jews. Where would it have stopped?

This is why abortion must be illegal if murder is illegal. It should never be “lawful” to kill any innocent human being.

It’s wrong for a mother to have the right to kill her children. True feminists realize that our power doesn't come through the blood of our children.",Abortion is Murder,against,[16]
2175,1582734976-2175,https://www.debate.org/opinions/should-abortions-be-abolished,"That is crazy!!! Abortions should not be abolished!!! If a woman wants to abort a fetus, she should by all means be allowed to do just that. You people are bringing religion into this and that is stupid. I respect religion (although lately with everything Greg Abbott and Dan Patrick are doing im starting to get annoyed by republicans bringing religion into everything) but i dont think it should be brought into arguments like these. 



                   Sincerely 9 year old anonymous",Oh hell no!!!,for,[2]
728,1582734815-1513,https://www.debate.org/opinions/is-abortion-wrong,"If you don't want to have kids, there are so many people who would love to adopt.   According to adoption.Com, 500,000 people are seeking to adopt.   You shouldn't put a end to someone's life, especially someone who hasn't have a chance to live.   Children are miracles, and give people hope.",Adoption is and Option,against,[7]
785,1582734818-1900,https://www.debate.org/opinions/should-abortion-be-outlawed,"We do not know enough to know the exact moment an unborn child becomes ""human"". We don't know the point where a soul enters the body.

So as a result killing the unborn baby at any age can be considered murder because that baby may already have a formed human soul.",Abortion is murder,against,[16]
2237,1582735052-2213,https://www.debate.org/opinions/is-abortion-wrong,"This is because a fetus isn't a person. Does a fetus have thoughts? Nope. Does a fetus have memories, or aspirations for the future? Not so much. Does a fetus have any concept of emotion whatsoever? Nope. Does a fetus have relationships with others? No, a fetus is isolated in a mother's womb with no one who loves or cares for it. A fetus is not a person; it's simply a developing human that has the potential to become a person.

I'd say these are fairly significant differences. Saying something has great value simply because its biologically human is well... Silly.",Killing a fetus is not the same as killing a person,for,[3]
1570,1582733723-133,https://www.debate.org/opinions/should-abortion-be-legal,"Abortion is murder. Science has proved it. However, there is a way to lower the amount of abortions that happen without the mother risking her life at a backstreet abortion clinic, or Terrorists and Extremist organizations such as the Army of God killing innocent people such as women, the baby, and men in favor of abortion.

The reason I voted to make abortion legal is I have though of a system. This is only hypothetical, but what if there was a law where before a woman can get on abortion, she has to go to a counsellor. I mean anger and fear can cloud the mind and make us do things we don't want or mean to do, right? Therefore, what if a woman doesn't want an abortion? What if she is just scared, wants to fix her problem and thinks that there is no other option. Well that's where the counsellor comes in. The woman can tell the counsellor about her situation and the counsellor can give her options and tell her (based on her situation) what the best option is. For example, with a situation like rape, a woman is usually scared and wants an abortion. However, if she goes to a counsellor, the counsellor can help her to realize that she has other options such as adoption and that she may not have to abort. The illegal part is not getting the abortion, the illegal part is not going to the counsellor to see otherwise. However, if a woman still feels that she wants an abortion, she should be able to get one. It's her decision and NOT to be rude, but her fault if something goes wrong or she changes her mind too late.

By using this system, women can make more sober minded thoughts and can use other options besides abortion.

My name is BravoMike and this is my debate. Thank you for reading.",In a fair and equal way,for,[7]
1118,1582734700-1040,https://www.debate.org/opinions/should-abortion-be-illegal,"If life begins at conception and murder is the deliberate taking of life, then quite plainly, abortion is murder and should punished as such. Why do we put guys on death row for killing their cheating wife but we do nothing to someone who MURDERS and innocent human being? It makes no sense",Murder is punishable to the highest extent of the law...Abortion should be too,against,[16]
1477,1582733723-165,https://www.debate.org/opinions/should-abortion-be-legal,"A women should have the right to chose if they want to get an abortion or not. It is there body and they have the right to do what they want with it. Let's say they got raped. You would not want to be pregnant with a baby you won't love and everyone deserves to be loved. Plus, someone getting pregnant isn't your problem so why are all of you getting in everyone's rights. Every one has the right to privacy and happiness and if you are happy not having a baby then you should be able to not have a baby. Also before abortion was legal girls would commit suicide and have random men take out their baby and end up dying. Lastly, all of the republicans are like ""save the baby, everyone deserves a life."" but once that baby is born they want nothing to do with it. They don't want to pay extra taxes and don't want to pay anymore money so get out of someone else's business and go worship god.",Get out of it!,for,[7]
531,1582734815-1667,https://www.debate.org/opinions/is-abortion-wrong,"Abortion is so wrong. If you kill the baby when it is 10 months old and out of your stomach, you will get arrested. But if you kill it when it is in the most fragile state it will ever be in, you are fine. It is really not right at all.",Abortion is murder!,against,[16]
2433,1580224689-72,https://www.debate.org/opinions/do-women-have-the-right-to-abortion,Why would you stop someone from aborting a child. Well guess what we can't stop them from aborting a child. What if they never aborted and they just start to abuse the child like what just because you did not abort you can abuse the child. Well now all you people know what these kids go through if the mother never aborted.,It's their body,for,[11]
1573,1582733664-16,https://www.debate.org/opinions/is-abortion-right,"Those people who say that abortion is always wrong, please answer me. Do you prefer a painless death or a painful life? Borning a blind-born child and whole-life suffering, or a subconscious death? Which one is worse? I believe that abortion should be the last option, but sometime there is no choice but to abort the child.",An ounce of prevention is worth a pound of cure.,for,[7]
808,1582734815-1409,https://www.debate.org/opinions/is-abortion-wrong,"Life begins at conception. Women can be inconvenienced for nine months so that a baby will not be killed. Abortion stops a beating heart. That's a fact. Life is precious, and our culture sadly does not see that. We need to stand up for babies and also help their mothers care for them.",It kills a baby.,against,[16]
2323,1582735052-2596,https://www.debate.org/opinions/is-abortion-wrong,"I'm pretty sure that no one talks about that. Everyday I turn on the news and see something about a child being neglected and abused, sometimes even killed. I would never, NEVER, bring a child into the world if I knew I wasn't ready for it. I've seen this so many times. My family works social services, so I know exactly what happens when a child is born into a chaotic environment.",And the stories of mothers harming their children?,for,[11]
415,1582734822-1913,https://www.debate.org/opinions/should-abortion-be-illigal,Abortion Is Murder.   The killing of little babies is murder.   How can anyone say that the life living inside a mother's womb is anything but a human life?   Anyone who says otherwise is deranged.   Abortion is murder and those little babies having their human right to life taken from them.,Abortion Is Murder,against,[16]
639,1582734700-1035,https://www.debate.org/opinions/should-abortion-be-illegal,"There are many ways to prevent child birth besides abortion. Such as condoms, abstinence, day after pills, daily pills, and many more ways to prevent. These are just some main reasons.   Another thing is that abortion is very expensive which may also break your bank.   The pill is not as expensive as a few thousand to get an abortion.",Not the only way to prevent,against,[7]
897,1582734815-1798,https://www.debate.org/opinions/is-abortion-wrong,"Life begins at the moment of conception. At that point, the little embryo has everything it needs to become a fully grown and productive human being. Abortion is not logical. The fourteenth amendment in the constitution states that   ""nor shall any State deprive any person of life, liberty, or property, without due process of law."" What can anyone charge an unborn child with that they wouldn't be innocent of? And who among us has started their life as a completely mature human?",Abortion is WRONG!,against,[16]
1008,1582734815-1818,https://www.debate.org/opinions/is-abortion-wrong,"From a religious point of view, of course abortions are wrong! God commanded man and woman to be fruitful and multiply (in marriage) to populate the earth. Unless I was absent the day of Sunday school or in the 10 years I spent at a Christian school we were taught that God said we could kill an unborn baby for whatever reason, I don't think it's right. 

From a political point of view, abortions are just an easy way out of parenthood. Feminists believe it's their right to get an abortion if they want to since it's ""their body"". Well, what about the baby inside them? They could be a female. Where's her rights? You just took hers away by allowing doctors to vacuum her out of your womb! How DISGUSTING. Also, abortions cause long term effects on a woman's body and mind. Any mother to be always becomes emotionally attached to her child the minute she finds out she's pregnant. Killing her child should be the LAST thing on her mind! Not to mention if she wants to have kids later on in life, she probably won't be able to conceive again bc of her previous abortions. They can affect fertility. All around, abortions are very wrong and should be made illegal immediately!",Abortion is selfish.,against,[19]
2276,1582735052-2219,https://www.debate.org/opinions/is-abortion-wrong,"First of all i would like to recommend all of you to watch this clip featuring george carlin (one of my favorite comedians): http://www.Youtube.Com/watch?V=AvF1Q3UidWM
not every woman performs abortion irresponsibly. Some women could've been raped, some women can be in a lethal situation had they kept their fetus, and some women simply cannot be in a good financial situation to raise their kids. I'd be glad to hear what y'all are about to say against abortion once you've gone through what those women have had to go through. And to y'all who are keep saying that life begins at conception or fertilization. What y'all are saying is that women who had more than one periods are serial killers. Quit trying to pretend as if y'all really care about the babies cos when you're in africa and see all the homeless kids it ain't like you're gonna adopt them all. And to those who are proposing adoption as a solution. I'm really curious how many of y'all actually adopted how many kids. Cos y'all are doing a terrible job; there are about 100million kids who are living on the streets today. If you're still willing to not give a f*** about woman's life when a fetus can have a deadly effect on her body, then sure choose ""yes"" and that's why you are deserved to be called anti-women. Cos you ain't supporting a very simple women's right. No one gave us men when and where to jack off and that's why we can't impose women to never have abortion. And plus, as goerge carlin said in the video what happens to all the sperms after we've jerked off? I guess we are serial killers too then. ""not every ejaculation deserves a name""","People who said ""yes"" are simply anti-women",for,[2]
103,1582733957-492,https://www.debate.org/opinions/is-abortion-a-womans-right,"Let us forget the obvious moral issue for a moment and examine some historical facts. I know this will sound crazy to atheists and even some non-catholic Christians, but Padre Pio was given a gift from God to see what aborted children would have grown up to have been. We have two accounts of women who were told what their child would have been if he had not been aborted.   One would have been one of the greatest popes to ever live, the other would have found a cure to cancer. Seriously! Why were these women so greedy as to rod society of what we really need right now, good people. (I know you will laugh at this argument, but it is true.)",Let us examine what we lost though abortion.,against,[19]
1104,1582734815-1242,https://www.debate.org/opinions/is-abortion-wrong,These little babies don't even get a chance to feel the wind in their faces or the cool breeze in their ears.  You are practically murdering a baby.  I have some sympathy for the woman who can't conceive for medical reasons or if they are raped.  Being a Christian in strictly says no to this.  Don't be a murderer!,The gift of life,against,[19]
1271,1582734815-1449,https://www.debate.org/opinions/is-abortion-wrong,"There are many reasons why abortion is wrong, but above all else it is most certainly wrong because it is murder. If we are allowed to killed defenseless babies, then we aren't we allowed to kill each other? Abortion should NEVER be considered a serious option. Keeping it short and simple. Abortion is murder.",Abortion is a Murder,against,[16]
2678,1580744430-204,https://www.debate.org/opinions/should-abortion-be-allowed,It's not okay to just kill your own unborn creature to kill someone that hasn't   even had a chance to life and if you don't want the innocent creature then let an unfortunate couple that could never had an opportunity to have a child of their own just wanting to have a baby just running up to then and sleeping with them at a stormy night but back to topic why would you really kill your own creature a life that is not your to take care of but the choice is yours not mine I am just giving you my opinion,It's not okay !!!!!!!,against,[16]
2331,1582735052-2187,https://www.debate.org/opinions/is-abortion-wrong,"If society forces women to reproduce against their will, then we as a society have an obligation to care for, feed, provide clothing, and educate these innocent children to make them normal productive members of society. No matter what the parents did, the kids are innocent of any ""sins"" of the parents. Are the opponents of abortion willing to put their money where their mouth is? Are you willing to pass the massive tax increases and social programs to deal with raising these children who would have been aborted? I don't see any commitment from opponents of abortion to defend these children after they are born.",Money and taxes,for,[7]
2626,1580744701-407,https://www.debate.org/opinions/should-abortion-be-allowed,"If the child belongs to a teen mum or a mum that just can't support the child, they should be allowed to not have the child. If they want to or not want to go through pregnancy is their decision. If not having to bring the child up is the easiest decision it should be allowed and if they don't want to go through adoption this is the way.",What is they can't support them?,for,[2]
